obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
10176,S88111D,"Complete traumatic amputation at level between knee and ankle, right lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10177,S88112A,"Complete traumatic amputation at level between knee and ankle, left lower leg, initial encounter",Y,Y,,,,,,,,,234.0,,,
10178,S88112D,"Complete traumatic amputation at level between knee and ankle, left lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10179,S88119A,"Complete traumatic amputation at level between knee and ankle, unspecified lower leg, initial encounter",Y,Y,,,,,,,,,234.0,,,
10180,S88119D,"Complete traumatic amputation at level between knee and ankle, unspecified lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10181,S88121A,"Partial traumatic amputation at level between knee and ankle, right lower leg, initial encounter",Y,Y,,,,,,,,,234.0,,,
10182,S88121D,"Partial traumatic amputation at level between knee and ankle, right lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10183,S88122A,"Partial traumatic amputation at level between knee and ankle, left lower leg, initial encounter",Y,Y,,,,,,,,,234.0,,,
10184,S88122D,"Partial traumatic amputation at level between knee and ankle, left lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10185,S88129A,"Partial traumatic amputation at level between knee and ankle, unspecified lower leg, initial encounter",Y,Y,,,,,,,,,234.0,,,
10186,S88129D,"Partial traumatic amputation at level between knee and ankle, unspecified lower leg, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10187,S88911A,"Complete traumatic amputation of right lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10188,S88911D,"Complete traumatic amputation of right lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10189,S88912A,"Complete traumatic amputation of left lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10190,S88912D,"Complete traumatic amputation of left lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10191,S88919A,"Complete traumatic amputation of unspecified lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10192,S88919D,"Complete traumatic amputation of unspecified lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10193,S88921A,"Partial traumatic amputation of right lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10194,S88921D,"Partial traumatic amputation of right lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10195,S88922A,"Partial traumatic amputation of left lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10196,S88922D,"Partial traumatic amputation of left lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10197,S88929A,"Partial traumatic amputation of unspecified lower leg, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10198,S88929D,"Partial traumatic amputation of unspecified lower leg, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10199,S98011A,"Complete traumatic amputation of right foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10200,S98011D,"Complete traumatic amputation of right foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10201,S98012A,"Complete traumatic amputation of left foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10202,S98012D,"Complete traumatic amputation of left foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10203,S98019A,"Complete traumatic amputation of unspecified foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10204,S98019D,"Complete traumatic amputation of unspecified foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10205,S98021A,"Partial traumatic amputation of right foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10206,S98021D,"Partial traumatic amputation of right foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10207,S98022A,"Partial traumatic amputation of left foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10208,S98022D,"Partial traumatic amputation of left foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10209,S98029A,"Partial traumatic amputation of unspecified foot at ankle level, initial encounter",Y,Y,,,,,,,,,234.0,,,
10210,S98029D,"Partial traumatic amputation of unspecified foot at ankle level, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10211,S98311A,"Complete traumatic amputation of right midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10212,S98311D,"Complete traumatic amputation of right midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10213,S98312A,"Complete traumatic amputation of left midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10214,S98312D,"Complete traumatic amputation of left midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10215,S98319A,"Complete traumatic amputation of unspecified midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10216,S98319D,"Complete traumatic amputation of unspecified midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10217,S98321A,"Partial traumatic amputation of right midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10218,S98321D,"Partial traumatic amputation of right midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10219,S98322A,"Partial traumatic amputation of left midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10220,S98322D,"Partial traumatic amputation of left midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10221,S98329A,"Partial traumatic amputation of unspecified midfoot, initial encounter",Y,Y,,,,,,,,,234.0,,,
10222,S98329D,"Partial traumatic amputation of unspecified midfoot, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10223,S98911A,"Complete traumatic amputation of right foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10224,S98911D,"Complete traumatic amputation of right foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10225,S98912A,"Complete traumatic amputation of left foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10226,S98912D,"Complete traumatic amputation of left foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10227,S98919A,"Complete traumatic amputation of unspecified foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10228,S98919D,"Complete traumatic amputation of unspecified foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10229,S98921A,"Partial traumatic amputation of right foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10230,S98921D,"Partial traumatic amputation of right foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10231,S98922A,"Partial traumatic amputation of left foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10232,S98922D,"Partial traumatic amputation of left foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10233,S98929A,"Partial traumatic amputation of unspecified foot, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
10234,S98929D,"Partial traumatic amputation of unspecified foot, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
10235,T1491XA,"Suicide attempt, initial encounter",Y,Y,,,,,,,age >= 2,,88.0,,,
10236,T2030XA,"Burn of third degree of head, face, and neck, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10237,T20311A,"Burn of third degree of right ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10238,T20312A,"Burn of third degree of left ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10239,T20319A,"Burn of third degree of unspecified ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10240,T2032XA,"Burn of third degree of lip(s), initial encounter",Y,Y,,,,,,,,,219.0,,,
10241,T2033XA,"Burn of third degree of chin, initial encounter",Y,Y,,,,,,,,,219.0,,,
10242,T2034XA,"Burn of third degree of nose (septum), initial encounter",Y,Y,,,,,,,,,219.0,,,
10243,T2035XA,"Burn of third degree of scalp [any part], initial encounter",Y,Y,,,,,,,,,219.0,,,
10244,T2036XA,"Burn of third degree of forehead and cheek, initial encounter",Y,Y,,,,,,,,,219.0,,,
10245,T2037XA,"Burn of third degree of neck, initial encounter",Y,Y,,,,,,,,,219.0,,,
10246,T2039XA,"Burn of third degree of multiple sites of head, face, and neck, initial encounter",Y,Y,,,,,,,,,219.0,,,
10247,T2070XA,"Corrosion of third degree of head, face, and neck, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10248,T20711A,"Corrosion of third degree of right ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10249,T20712A,"Corrosion of third degree of left ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10250,T20719A,"Corrosion of third degree of unspecified ear [any part, except ear drum], initial encounter",Y,Y,,,,,,,,,219.0,,,
10251,T2072XA,"Corrosion of third degree of lip(s), initial encounter",Y,Y,,,,,,,,,219.0,,,
10252,T2073XA,"Corrosion of third degree of chin, initial encounter",Y,Y,,,,,,,,,219.0,,,
10253,T2074XA,"Corrosion of third degree of nose (septum), initial encounter",Y,Y,,,,,,,,,219.0,,,
10254,T2075XA,"Corrosion of third degree of scalp [any part], initial encounter",Y,Y,,,,,,,,,219.0,,,
10255,T2076XA,"Corrosion of third degree of forehead and cheek, initial encounter",Y,Y,,,,,,,,,219.0,,,
10256,T2077XA,"Corrosion of third degree of neck, initial encounter",Y,Y,,,,,,,,,219.0,,,
10257,T2079XA,"Corrosion of third degree of multiple sites of head, face, and neck, initial encounter",Y,Y,,,,,,,,,219.0,,,
10258,T2130XA,"Burn of third degree of trunk, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10259,T2131XA,"Burn of third degree of chest wall, initial encounter",Y,Y,,,,,,,,,219.0,,,
10260,T2132XA,"Burn of third degree of abdominal wall, initial encounter",Y,Y,,,,,,,,,219.0,,,
10261,T2133XA,"Burn of third degree of upper back, initial encounter",Y,Y,,,,,,,,,219.0,,,
10262,T2134XA,"Burn of third degree of lower back, initial encounter",Y,Y,,,,,,,,,219.0,,,
10263,T2135XA,"Burn of third degree of buttock, initial encounter",Y,Y,,,,,,,,,219.0,,,
10264,T2136XA,"Burn of third degree of male genital region, initial encounter",Y,Y,,male,,male,,male,,,219.0,,,
10265,T2137XA,"Burn of third degree of female genital region, initial encounter",Y,Y,,female,,female,,female,,,219.0,,,
10266,T2139XA,"Burn of third degree of other site of trunk, initial encounter",Y,Y,,,,,,,,,219.0,,,
10267,T2170XA,"Corrosion of third degree of trunk, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10268,T2171XA,"Corrosion of third degree of chest wall, initial encounter",Y,Y,,,,,,,,,219.0,,,
10269,T2172XA,"Corrosion of third degree of abdominal wall, initial encounter",Y,Y,,,,,,,,,219.0,,,
10270,T2173XA,"Corrosion of third degree of upper back, initial encounter",Y,Y,,,,,,,,,219.0,,,
10271,T2174XA,"Corrosion of third degree of lower back, initial encounter",Y,Y,,,,,,,,,219.0,,,
10272,T2175XA,"Corrosion of third degree of buttock, initial encounter",Y,Y,,,,,,,,,219.0,,,
10273,T2176XA,"Corrosion of third degree of male genital region, initial encounter",Y,Y,,male,,male,,male,,,219.0,,,
10274,T2177XA,"Corrosion of third degree of female genital region, initial encounter",Y,Y,,female,,female,,female,,,219.0,,,
10275,T2179XA,"Corrosion of third degree of other site of trunk, initial encounter",Y,Y,,,,,,,,,219.0,,,
10276,T2230XA,"Burn of third degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10277,T22311A,"Burn of third degree of right forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10278,T22312A,"Burn of third degree of left forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10279,T22319A,"Burn of third degree of unspecified forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10280,T22321A,"Burn of third degree of right elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10281,T22322A,"Burn of third degree of left elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10282,T22329A,"Burn of third degree of unspecified elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10283,T22331A,"Burn of third degree of right upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10284,T22332A,"Burn of third degree of left upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10285,T22339A,"Burn of third degree of unspecified upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10286,T22341A,"Burn of third degree of right axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10287,T22342A,"Burn of third degree of left axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10288,T22349A,"Burn of third degree of unspecified axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10289,T22351A,"Burn of third degree of right shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10290,T22352A,"Burn of third degree of left shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10291,T22359A,"Burn of third degree of unspecified shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10292,T22361A,"Burn of third degree of right scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10293,T22362A,"Burn of third degree of left scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10294,T22369A,"Burn of third degree of unspecified scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10295,T22391A,"Burn of third degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10296,T22392A,"Burn of third degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10297,T22399A,"Burn of third degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10298,T2270XA,"Corrosion of third degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
10299,T22711A,"Corrosion of third degree of right forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10300,T22712A,"Corrosion of third degree of left forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10301,T22719A,"Corrosion of third degree of unspecified forearm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10302,T22721A,"Corrosion of third degree of right elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10303,T22722A,"Corrosion of third degree of left elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10304,T22729A,"Corrosion of third degree of unspecified elbow, initial encounter",Y,Y,,,,,,,,,219.0,,,
10305,T22731A,"Corrosion of third degree of right upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10306,T22732A,"Corrosion of third degree of left upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10307,T22739A,"Corrosion of third degree of unspecified upper arm, initial encounter",Y,Y,,,,,,,,,219.0,,,
10308,T22741A,"Corrosion of third degree of right axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10309,T22742A,"Corrosion of third degree of left axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10310,T22749A,"Corrosion of third degree of unspecified axilla, initial encounter",Y,Y,,,,,,,,,219.0,,,
10311,T22751A,"Corrosion of third degree of right shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10312,T22752A,"Corrosion of third degree of left shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10313,T22759A,"Corrosion of third degree of unspecified shoulder, initial encounter",Y,Y,,,,,,,,,219.0,,,
10314,T22761A,"Corrosion of third degree of right scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10315,T22762A,"Corrosion of third degree of left scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10316,T22769A,"Corrosion of third degree of unspecified scapular region, initial encounter",Y,Y,,,,,,,,,219.0,,,
10317,T22791A,"Corrosion of third degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10318,T22792A,"Corrosion of third degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10319,T22799A,"Corrosion of third degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, initial encounter",Y,Y,,,,,,,,,219.0,,,
10320,T23301A,"Burn of third degree of right hand, unspecified site, initial encounter",Y,Y,,,,,,,,,219.0,,,
