obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
9646,S72113B,"Displaced fracture of greater trochanter of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9647,S72113C,"Displaced fracture of greater trochanter of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9648,S72114A,"Nondisplaced fracture of greater trochanter of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9649,S72114B,"Nondisplaced fracture of greater trochanter of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9650,S72114C,"Nondisplaced fracture of greater trochanter of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9651,S72115A,"Nondisplaced fracture of greater trochanter of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9652,S72115B,"Nondisplaced fracture of greater trochanter of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9653,S72115C,"Nondisplaced fracture of greater trochanter of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9654,S72116A,"Nondisplaced fracture of greater trochanter of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9655,S72116B,"Nondisplaced fracture of greater trochanter of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9656,S72116C,"Nondisplaced fracture of greater trochanter of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9657,S72121A,"Displaced fracture of lesser trochanter of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9658,S72121B,"Displaced fracture of lesser trochanter of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9659,S72121C,"Displaced fracture of lesser trochanter of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9660,S72122A,"Displaced fracture of lesser trochanter of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9661,S72122B,"Displaced fracture of lesser trochanter of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9662,S72122C,"Displaced fracture of lesser trochanter of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9663,S72123A,"Displaced fracture of lesser trochanter of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9664,S72123B,"Displaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9665,S72123C,"Displaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9666,S72124A,"Nondisplaced fracture of lesser trochanter of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9667,S72124B,"Nondisplaced fracture of lesser trochanter of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9668,S72124C,"Nondisplaced fracture of lesser trochanter of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9669,S72125A,"Nondisplaced fracture of lesser trochanter of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9670,S72125B,"Nondisplaced fracture of lesser trochanter of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9671,S72125C,"Nondisplaced fracture of lesser trochanter of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9672,S72126A,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9673,S72126B,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9674,S72126C,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9675,S72131A,"Displaced apophyseal fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9676,S72131B,"Displaced apophyseal fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9677,S72131C,"Displaced apophyseal fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9678,S72132A,"Displaced apophyseal fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9679,S72132B,"Displaced apophyseal fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9680,S72132C,"Displaced apophyseal fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9681,S72133A,"Displaced apophyseal fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9682,S72133B,"Displaced apophyseal fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9683,S72133C,"Displaced apophyseal fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9684,S72134A,"Nondisplaced apophyseal fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9685,S72134B,"Nondisplaced apophyseal fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9686,S72134C,"Nondisplaced apophyseal fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9687,S72135A,"Nondisplaced apophyseal fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9688,S72135B,"Nondisplaced apophyseal fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9689,S72135C,"Nondisplaced apophyseal fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9690,S72136A,"Nondisplaced apophyseal fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9691,S72136B,"Nondisplaced apophyseal fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9692,S72136C,"Nondisplaced apophyseal fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9693,S72141A,"Displaced intertrochanteric fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9694,S72141B,"Displaced intertrochanteric fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9695,S72141C,"Displaced intertrochanteric fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9696,S72142A,"Displaced intertrochanteric fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9697,S72142B,"Displaced intertrochanteric fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9698,S72142C,"Displaced intertrochanteric fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9699,S72143A,"Displaced intertrochanteric fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9700,S72143B,"Displaced intertrochanteric fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9701,S72143C,"Displaced intertrochanteric fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9702,S72144A,"Nondisplaced intertrochanteric fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9703,S72144B,"Nondisplaced intertrochanteric fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9704,S72144C,"Nondisplaced intertrochanteric fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9705,S72145A,"Nondisplaced intertrochanteric fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9706,S72145B,"Nondisplaced intertrochanteric fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9707,S72145C,"Nondisplaced intertrochanteric fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9708,S72146A,"Nondisplaced intertrochanteric fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9709,S72146B,"Nondisplaced intertrochanteric fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9710,S72146C,"Nondisplaced intertrochanteric fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9711,S7221XA,"Displaced subtrochanteric fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9712,S7221XB,"Displaced subtrochanteric fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9713,S7221XC,"Displaced subtrochanteric fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9714,S7222XA,"Displaced subtrochanteric fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9715,S7222XB,"Displaced subtrochanteric fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9716,S7222XC,"Displaced subtrochanteric fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9717,S7223XA,"Displaced subtrochanteric fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9718,S7223XB,"Displaced subtrochanteric fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9719,S7223XC,"Displaced subtrochanteric fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9720,S7224XA,"Nondisplaced subtrochanteric fracture of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9721,S7224XB,"Nondisplaced subtrochanteric fracture of right femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9722,S7224XC,"Nondisplaced subtrochanteric fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9723,S7225XA,"Nondisplaced subtrochanteric fracture of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9724,S7225XB,"Nondisplaced subtrochanteric fracture of left femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9725,S7225XC,"Nondisplaced subtrochanteric fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9726,S7226XA,"Nondisplaced subtrochanteric fracture of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9727,S7226XB,"Nondisplaced subtrochanteric fracture of unspecified femur, initial encounter for open fracture type I or II",Y,Y,,,,,,,,,226.0,,,
9728,S7226XC,"Nondisplaced subtrochanteric fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Y,Y,,,,,,,,,226.0,,,
9729,S78011A,"Complete traumatic amputation at right hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9730,S78011D,"Complete traumatic amputation at right hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9731,S78012A,"Complete traumatic amputation at left hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9732,S78012D,"Complete traumatic amputation at left hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9733,S78019A,"Complete traumatic amputation at unspecified hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9734,S78019D,"Complete traumatic amputation at unspecified hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9735,S78021A,"Partial traumatic amputation at right hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9736,S78021D,"Partial traumatic amputation at right hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9737,S78022A,"Partial traumatic amputation at left hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9738,S78022D,"Partial traumatic amputation at left hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9739,S78029A,"Partial traumatic amputation at unspecified hip joint, initial encounter",Y,Y,,,,,,,,,234.0,,,
9740,S78029D,"Partial traumatic amputation at unspecified hip joint, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9741,S78111A,"Complete traumatic amputation at level between right hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9742,S78111D,"Complete traumatic amputation at level between right hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9743,S78112A,"Complete traumatic amputation at level between left hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9744,S78112D,"Complete traumatic amputation at level between left hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9745,S78119A,"Complete traumatic amputation at level between unspecified hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9746,S78119D,"Complete traumatic amputation at level between unspecified hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9747,S78121A,"Partial traumatic amputation at level between right hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9748,S78121D,"Partial traumatic amputation at level between right hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9749,S78122A,"Partial traumatic amputation at level between left hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9750,S78122D,"Partial traumatic amputation at level between left hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9751,S78129A,"Partial traumatic amputation at level between unspecified hip and knee, initial encounter",Y,Y,,,,,,,,,234.0,,,
9752,S78129D,"Partial traumatic amputation at level between unspecified hip and knee, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9753,S78911A,"Complete traumatic amputation of right hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9754,S78911D,"Complete traumatic amputation of right hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9755,S78912A,"Complete traumatic amputation of left hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9756,S78912D,"Complete traumatic amputation of left hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9757,S78919A,"Complete traumatic amputation of unspecified hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9758,S78919D,"Complete traumatic amputation of unspecified hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9759,S78921A,"Partial traumatic amputation of right hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9760,S78921D,"Partial traumatic amputation of right hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9761,S78922A,"Partial traumatic amputation of left hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9762,S78922D,"Partial traumatic amputation of left hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9763,S78929A,"Partial traumatic amputation of unspecified hip and thigh, level unspecified, initial encounter",Y,Y,,,,,,,,,234.0,,,
9764,S78929D,"Partial traumatic amputation of unspecified hip and thigh, level unspecified, subsequent encounter",Y,Y,,,,,,,,,234.0,,,
9765,S79001A,"Unspecified physeal fracture of upper end of right femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9766,S79002A,"Unspecified physeal fracture of upper end of left femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
9767,S79009A,"Unspecified physeal fracture of upper end of unspecified femur, initial encounter for closed fracture",Y,Y,,,,,,,,,226.0,,,
